일자,자원,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,hour_24
2022-10-12,풍력,43.08,51.41,65.13,63.06,42.8,46.32,37.94,32.13,24.13,36.83,39.77,17.7,6.44,5.67,14.82,34.09,37.53,39.66,64.64,75.97,71.24,70.7,62.52,62.58
2022-10-13,태양광,0.0,0.18,0.18,0.18,0.13,0.05,0.92,28.42,85.97,160.95,190.76,201.1,209.64,199.3,175.64,123.89,72.14,19.58,4.43,6.9,5.33,3.14,1.18,0.04
2022-10-13,풍력,71.5,65.38,76.51,82.36,83.3,92.6,84.13,98.79,98.98,92.44,86.51,73.87,54.21,43.18,66.46,108.02,111.52,93.54,99.52,86.84,67.48,62.98,44.64,66.51
2022-10-14,태양광,0.0,0.18,0.18,0.18,0.13,0.05,0.53,20.4,87.45,151.19,172.33,180.26,188.2,188.76,162.78,121.37,65.99,17.59,4.42,7.21,6.69,3.97,1.21,0.15
2022-10-14,풍력,47.59,50.94,51.41,36.33,47.97,74.97,76.1,56.67,39.32,32.6,37.88,34.63,38.39,38.86,35.1,29.13,29.1,31.63,50.7,37.11,26.82,13.27,15.11,13.92
2022-10-15,태양광,0.0,0.18,0.18,0.18,0.13,0.05,0.57,26.56,105.07,178.43,223.68,241.11,228.74,223.8,197.0,146.29,82.44,18.76,4.87,7.46,7.12,4.42,1.29,0.15
2022-10-15,풍력,10.52,11.05,10.19,15.03,20.93,39.85,36.35,48.4,47.59,42.95,7.53,3.79,3.63,2.8,4.11,19.35,19.63,14.56,26.02,22.26,20.89,15.14,11.61,9.84
2022-10-16,태양광,0.0,0.18,0.12,0.12,0.1,0.01,0.68,13.11,38.51,78.03,112.29,150.78,145.93,161.92,114.19,82.32,58.51,16.96,4.37,6.9,4.45,3.31,0.71,0.0
2022-10-16,풍력,9.26,12.04,15.49,20.32,21.65,32.61,31.52,32.33,29.12,17.76,16.41,16.25,10.78,7.69,8.32,8.22,12.71,30.01,57.42,60.02,65.97,60.23,54.96,56.39
2022-10-17,태양광,0.0,0.14,0.12,0.12,0.09,0.0,0.21,11.49,61.37,109.89,148.59,158.41,194.03,243.31,224.51,174.33,93.65,18.25,4.87,7.27,6.87,4.09,1.14,0.16
2022-10-17,풍력,71.36,73.54,98.21,153.32,176.97,187.51,206.3,214.48,220.15,186.56,103.13,58.43,25.18,12.61,13.44,43.18,152.68,211.21,227.9,204.55,190.1,206.24,202.92,
2022-10-18,태양광,0.0,0.18,0.18,0.18,0.09,0.05,0.9,32.3,117.18,194.18,243.12,257.19,237.73,235.12,229.69,171.39,90.6,18.0,4.88,7.7,6.94,4.13,1.2,0.16
2022-10-18,풍력,193.54,191.23,178.82,171.7,169.53,187.4,195.5,187.67,146.16,38.06,7.61,5.08,4.87,6.67,11.88,51.53,159.15,199.52,217.54,212.66,203.32,194.78,179.17,181.43
2022-10-19,태양광,0.0,0.18,0.18,0.18,0.11,0.05,0.88,33.29,118.44,196.88,245.01,258.3,243.5,245.67,234.95,175.25,91.58,17.41,4.88,7.55,6.89,4.14,1.23,0.16
2022-10-19,풍력,177.27,178.18,183.82,175.73,184.44,193.71,130.04,113.57,118.65,50.99,16.03,6.59,6.66,4.35,8.87,44.95,92.75,79.88,86.88,76.94,52.11,36.62,23.23,24.14
2022-10-20,태양광,0.0,0.18,0.18,0.18,0.13,0.05,0.69,31.62,118.67,194.11,236.62,257.35,242.79,229.63,213.54,160.4,81.45,15.36,4.87,7.54,6.9,4.13,1.23,0.16
2022-10-20,풍력,19.64,23.39,24.13,24.87,28.41,45.66,39.51,36.86,20.45,19.23,15.68,4.77,3.65,5.01,6.03,7.64,8.0,3.77,11.75,7.76,5.59,3.91,2.95,3.88
2022-10-21,태양광,0.0,0.18,0.18,0.18,0.13,0.05,0.81,15.81,81.0,160.25,185.66,140.64,137.25,90.83,79.96,90.51,51.14,13.46,4.35,7.12,5.33,2.91,0.48,0.09
2022-10-21,풍력,3.22,1.63,1.59,2.54,4.53,5.77,10.32,6.55,3.63,2.06,3.14,5.72,5.08,3.54,2.06,0.82,0.91,0.91,,1.87,2.76,3.16,7.39,13.01
2022-10-22,태양광,0.0,0.18,0.18,,0.1,0.05,0.22,7.32,32.57,74.85,140.48,199.3,167.95,125.6,84.91,59.67,27.13,7.42,4.09,5.96,3.81,1.6,0.02,0.0
2022-10-22,풍력,3.76,2.56,2.18,2.3,2.33,4.56,4.41,16.14,15.58,11.05,9.3,13.12,15.59,10.0,13.29,14.71,22.95,21.82,33.17,41.14,39.5,57.07,74.08,124.96
2022-10-23,태양광,0.0,0.13,0.12,0.12,0.1,0.0,0.32,22.92,82.86,150.42,194.03,230.79,246.53,237.16,213.57,151.19,75.4,13.08,4.87,7.45,6.48,4.22,0.86,0.0
2022-10-23,풍력,133.97,145.3,148.03,161.2,159.11,147.63,151.49,165.81,165.26,85.13,57.89,15.83,11.73,12.86,20.33,,124.2,171.35,199.1,186.18,195.2,179.7,202.91,207.49
2022-10-24,태양광,0.0,0.17,0.12,0.12,0.08,0.0,0.61,21.34,82.11,174.95,221.2,255.55,263.13,252.22,227.69,169.86,84.54,13.32,4.88,6.93,6.21,3.44,0.76,0.15
2022-10-24,풍력,181.36,187.09,199.08,200.51,192.44,178.9,146.53,142.42,170.17,139.69,60.13,18.04,17.94,17.9,36.99,107.27,182.73,185.19,196.19,216.94,208.03,202.65,182.86,157.53
2022-10-25,태양광,0.0,0.18,0.18,0.18,0.11,0.05,0.61,19.47,88.05,163.55,204.11,233.69,238.09,227.99,209.67,155.69,74.86,12.64,5.51,7.29,6.68,3.44,0.74,0.16
2022-10-25,풍력,133.67,108.0,91.86,90.66,77.69,77.81,62.21,46.49,51.67,74.91,69.49,23.07,7.47,14.23,34.78,41.93,34.51,24.99,37.63,29.37,19.84,13.3,23.1,31.77
2022-10-26,태양광,0.0,0.18,0.18,0.18,0.11,0.05,0.47,13.82,72.72,149.04,185.22,182.99,152.05,130.87,122.42,87.25,33.33,8.67,5.08,6.86,5.76,2.58,0.63,0.16
2022-10-26,풍력,32.93,45.89,44.21,46.33,53.43,76.93,70.34,56.36,69.12,48.78,48.27,48.04,53.9,60.08,47.16,33.95,26.85,16.94,30.27,30.36,15.42,6.39,6.1,3.9
2022-10-27,태양광,0.0,0.18,0.18,0.18,0.11,0.05,0.19,4.78,19.36,39.75,56.1,65.06,94.02,174.02,198.89,147.76,70.88,11.05,5.0,6.54,3.39,2.05,0.28,0.0
2022-10-27,풍력,3.99,1.58,4.81,5.85,13.54,29.06,23.88,24.92,31.83,35.91,35.04,30.75,25.73,20.82,15.43,10.78,10.11,13.06,34.41,24.11,19.08,29.12,47.0,36.7
2022-10-28,태양광,0.0,0.18,0.14,0.12,0.1,0.04,0.17,23.18,75.93,141.91,206.91,239.3,238.65,224.01,,133.61,60.14,12.97,5.49,7.43,6.97,3.6,0.77,0.14
2022-10-28,풍력,26.35,20.47,22.75,32.98,41.63,58.02,48.27,44.94,30.17,19.33,15.5,5.64,5.86,5.5,8.9,13.95,15.3,15.22,26.11,20.8,13.44,14.28,23.08,27.29
2022-10-29,태양광,0.0,0.18,0.18,0.18,0.1,0.05,0.41,9.76,54.31,108.37,145.36,170.69,161.27,150.07,119.7,110.29,55.09,9.12,4.88,6.19,4.22,2.24,0.29,0.0
2022-10-29,풍력,26.12,33.01,37.28,50.26,66.38,120.51,102.74,87.06,74.3,86.29,84.92,73.21,53.53,86.26,84.01,77.35,63.25,46.65,57.22,55.22,46.45,37.14,31.19,28.35
2022-10-30,태양광,0.0,0.16,0.12,0.12,0.08,0.0,0.2,15.02,83.62,153.11,190.75,209.64,209.84,191.56,169.5,109.36,48.84,8.96,5.2,6.49,5.64,2.97,0.66,0.01
2022-10-30,풍력,23.95,26.01,35.87,40.69,44.51,62.3,75.54,74.62,82.03,56.92,7.92,7.82,7.58,8.02,16.29,54.31,84.36,100.61,119.56,103.5,86.11,71.53,63.67,76.8
2022-10-31,태양광,0.0,0.16,0.12,0.12,0.07,0.0,0.22,12.53,83.82,154.6,188.67,212.56,226.17,206.33,170.26,98.82,43.77,9.23,5.18,6.92,5.04,2.78,0.75,0.13
2022-10-31,풍력,77.23,71.92,85.57,84.13,89.04,100.32,104.71,98.79,102.8,109.21,111.05,65.23,24.76,33.34,69.84,72.44,71.93,64.84,90.59,80.16,73.6,55.11,30.74,37.66
2022-11-01,태양광,0.0,0.18,0.18,0.18,0.11,0.0,0.26,3.9,72.66,167.65,220.18,248.32,255.31,242.56,209.79,146.11,54.73,8.69,5.41,7.24,6.62,3.55,0.82,0.14
2022-11-01,풍력,41.39,61.99,68.59,68.38,55.82,94.2,86.49,44.92,63.21,87.81,74.42,27.36,6.93,11.22,47.24,71.83,84.49,101.35,89.96,127.69,121.96,95.45,98.36,92.14
2022-11-02,태양광,0.0,0.18,0.18,0.18,0.11,0.05,0.38,16.83,90.89,170.15,213.92,241.49,245.88,230.38,182.97,120.91,49.48,9.21,5.52,7.5,6.91,3.65,0.81,0.14
2022-11-02,풍력,100.01,119.13,110.78,98.63,88.28,63.01,35.98,23.99,14.03,5.06,6.23,6.59,6.51,10.7,6.4,7.42,4.84,10.41,22.45,18.78,17.48,8.47,8.31,7.42
2022-11-03,태양광,0.0,0.18,,0.17,0.1,0.05,0.4,18.63,103.91,185.13,230.3,257.39,263.02,251.74,217.42,152.14,50.02,7.94,5.52,7.63,6.97,3.62,0.78,0.15
2022-11-03,풍력,3.55,1.29,10.61,20.89,22.34,22.34,18.78,16.51,3.79,3.24,7.52,3.39,2.55,13.63,41.68,54.8,70.8,94.4,129.87,165.29,168.52,162.55,164.51,180.09
2022-11-04,태양광,0.0,0.18,0.18,0.18,0.12,0.05,0.39,17.04,79.64,171.6,213.03,231.88,229.64,214.4,186.47,130.42,55.95,8.33,5.42,7.72,6.38,3.35,0.36,0.0
2022-11-04,풍력,162.34,178.74,177.8,190.56,202.18,215.12,201.78,191.45,174.27,113.31,36.8,19.85,20.18,49.11,99.92,163.51,194.8,210.18,234.97,244.53,223.67,217.92,217.4,217.62
2022-11-05,태양광,0.0,0.18,0.18,0.18,0.12,0.02,0.38,15.6,88.78,161.03,207.3,238.78,248.51,242.56,205.2,136.7,55.03,9.46,5.5,7.61,6.46,3.16,0.41,0.0
2022-11-05,풍력,178.01,162.64,182.28,186.22,186.33,204.13,172.44,150.98,130.36,138.14,71.21,15.99,9.42,11.66,42.78,103.5,118.39,121.27,160.1,161.81,126.78,93.96,82.98,99.61
2022-11-06,태양광,0.0,0.17,0.12,0.12,0.07,0.0,0.35,15.4,94.55,177.07,220.18,241.07,214.36,205.13,197.74,136.19,55.88,8.0,5.47,7.42,6.45,2.9,0.34,0.0
2022-11-06,풍력,115.45,102.07,101.04,85.01,67.42,66.79,51.56,40.2,26.91,36.34,3.45,2.27,2.68,24.14,22.77,,14.86,11.61,28.87,23.67,9.46,2.93,1.04,0.76
2022-11-07,태양광,0.0,0.15,0.12,0.12,0.07,0.0,0.37,14.17,86.32,165.86,211.96,237.24,239.67,222.0,186.0,125.82,49.2,7.73,5.29,7.67,6.91,3.41,0.77,0.15
2022-11-07,풍력,3.56,12.34,14.1,10.45,17.92,33.15,21.05,10.86,8.55,3.88,4.81,3.95,2.94,0.64,0.37,0.15,0.14,0.0,4.75,2.34,4.09,5.25,2.43,8.92
2022-11-08,태양광,0.0,0.18,0.18,0.17,0.1,0.05,0.26,12.91,84.95,166.68,211.96,237.96,245.06,231.82,196.9,134.86,51.58,7.48,5.45,7.68,7.23,3.67,0.82,0.15
2022-11-08,풍력,14.69,9.08,6.87,4.88,6.16,10.12,10.87,13.17,19.63,15.74,8.12,7.31,5.23,2.42,2.36,0.99,0.28,0.3,2.31,1.92,0.67,0.32,0.21,0.08
2022-11-09,태양광,0.0,0.18,0.18,0.18,0.1,0.05,0.37,12.4,79.61,159.03,203.24,224.1,226.08,194.69,184.01,125.41,47.16,7.29,5.39,7.56,7.08,3.62,0.85,0.14
2022-11-09,풍력,0.07,0.05,0.09,0.35,1.28,3.44,4.48,2.72,0.51,0.04,0.03,0.17,2.31,4.34,4.04,5.64,4.78,2.91,3.8,0.69,0.11,0.79,1.4,4.15
2022-11-10,태양광,0.0,0.18,0.18,0.17,0.1,0.05,0.36,4.81,21.49,30.98,45.2,62.57,115.73,126.98,98.24,79.46,23.78,5.83,4.7,5.86,3.15,2.08,0.08,0.0
2022-11-10,풍력,1.57,1.78,3.69,3.09,0.88,4.01,3.68,3.46,6.83,9.99,8.71,6.89,8.27,9.83,8.48,13.69,11.04,14.05,17.9,15.07,9.61,5.62,11.07,6.34
2022-11-11,태양광,0.0,0.18,0.14,0.12,0.09,0.05,0.14,4.13,37.4,87.36,120.24,155.72,138.68,131.39,109.41,79.85,35.23,6.54,5.29,7.15,6.2,3.1,0.7,0.1
2022-11-11,풍력,5.66,6.86,9.51,14.27,14.79,14.51,25.89,28.44,25.36,24.73,31.44,34.43,28.67,27.35,28.54,25.07,16.18,8.68,24.24,22.97,20.9,21.39,20.04,16.66
2022-11-12,태양광,0.0,0.18,0.18,0.13,0.1,0.05,0.38,4.11,18.1,23.26,37.74,55.28,52.44,59.65,56.27,44.35,17.26,4.5,3.69,3.23,1.04,0.43,0.02,0.0
2022-11-12,풍력,33.95,59.0,54.0,39.13,32.19,45.3,48.73,42.34,43.57,57.8,77.9,89.33,82.79,83.88,87.48,106.29,108.16,72.08,89.99,115.74,76.48,114.07,98.17,77.0
2022-11-13,태양광,0.0,0.12,0.12,0.11,0.04,0.0,0.01,2.88,21.51,51.41,105.3,119.47,100.09,94.19,62.22,50.38,23.1,5.58,2.46,2.26,0.93,0.07,0.0,0.0
2022-11-13,풍력,64.17,50.61,58.26,59.86,113.98,167.78,165.68,165.02,184.24,201.23,168.73,111.12,124.05,140.78,169.56,181.7,203.41,205.71,235.36,213.78,175.14,197.94,170.94,150.49
2022-11-14,태양광,0.0,0.14,0.03,0.0,0.0,0.0,0.01,4.07,28.95,81.44,104.95,152.15,211.65,196.68,172.89,115.75,44.28,7.2,5.38,7.04,6.29,2.16,0.29,0.0
2022-11-14,풍력,103.44,102.99,91.76,83.03,80.71,101.2,98.83,90.35,97.51,80.83,99.22,109.2,94.79,104.64,128.33,155.7,144.31,140.82,170.03,177.35,172.53,161.3,127.29,118.54
2022-11-15,태양광,0.0,0.18,0.18,0.17,0.1,0.0,0.01,7.02,66.13,156.18,209.2,227.78,231.1,215.76,175.77,120.88,42.84,6.44,5.31,7.62,7.12,3.67,0.81,0.15
2022-11-15,풍력,110.49,112.73,115.43,103.96,96.94,99.02,83.55,75.95,66.12,70.92,46.36,38.93,33.02,50.23,61.83,60.9,61.46,59.56,72.85,68.05,65.21,47.31,35.84,32.87
2022-11-16,태양광,0.0,0.18,0.18,0.18,0.1,0.05,0.19,9.23,66.43,147.21,185.67,202.1,166.38,158.4,153.39,103.89,37.29,6.15,5.3,7.66,6.28,3.27,0.79,0.08
2022-11-16,풍력,28.05,27.31,37.18,51.61,45.45,49.33,38.82,29.97,13.93,7.65,7.36,17.43,27.31,24.56,22.01,16.43,21.88,30.9,42.91,38.68,32.06,24.46,12.72,8.27
2022-11-17,태양광,0.0,0.18,,0.12,0.07,0.0,0.17,4.14,28.31,75.45,89.52,81.27,139.07,82.89,66.64,,10.63,4.38,3.13,2.78,1.85,0.24,,0.0
2022-11-17,풍력,4.62,3.3,3.21,6.02,12.48,10.21,2.81,0.92,1.56,2.64,6.58,4.94,6.97,8.04,2.05,5.74,6.53,6.35,10.82,13.27,16.95,18.03,23.2,29.38
2022-11-18,태양광,0.0,0.16,0.12,0.12,0.06,0.05,0.02,6.5,57.72,119.85,170.92,199.92,203.42,208.58,154.75,101.06,41.08,6.64,5.37,7.34,6.81,3.43,0.72,0.0
2022-11-18,풍력,32.07,44.1,32.71,33.57,41.21,59.59,55.17,57.42,50.14,52.21,72.43,54.75,33.43,32.27,58.75,47.52,39.44,25.88,53.98,56.09,57.46,43.84,30.94,30.05
2022-11-19,태양광,0.0,0.18,0.18,0.15,0.1,0.02,0.38,1.94,25.83,65.63,86.88,116.28,112.44,111.22,89.98,68.94,26.85,5.45,4.97,5.72,4.0,1.37,0.32,0.0
2022-11-19,풍력,33.69,32.04,32.86,45.51,63.83,90.11,84.66,78.29,70.15,70.01,67.8,61.24,67.3,52.68,43.69,36.07,34.73,24.75,31.59,28.14,22.88,,13.28,16.61
2022-11-20,태양광,0.0,0.15,0.12,0.12,0.08,0.0,0.09,0.34,4.35,9.49,19.94,18.83,20.58,10.45,9.53,6.19,2.99,1.23,0.08,0.65,0.04,0.0,0.0,0.0
2022-11-20,풍력,19.66,28.89,27.75,28.06,27.92,53.99,50.36,48.32,50.41,52.87,37.08,14.16,8.16,13.92,35.74,47.05,57.64,44.32,51.37,39.69,36.8,31.75,19.67,8.07
2022-11-21,태양광,0.0,0.03,0.0,0.0,0.0,0.0,0.01,5.88,51.96,105.39,157.44,185.46,195.95,201.93,173.27,111.96,36.66,5.56,5.06,6.84,5.68,2.79,0.66,0.13
2022-11-21,풍력,9.07,6.06,15.57,18.08,9.85,13.78,6.22,6.11,7.39,2.41,0.74,3.42,12.12,14.4,13.23,12.64,9.36,4.31,7.05,4.79,1.3,0.83,2.25,2.74
2022-11-22,태양광,0.0,0.18,0.16,0.12,0.1,0.05,0.17,0.28,8.82,17.26,22.48,24.84,25.09,14.56,22.09,18.77,3.73,1.77,0.21,0.74,0.05,0.0,0.0,0.0
2022-11-22,풍력,2.5,0.32,0.29,1.7,6.29,2.28,4.61,20.83,10.21,11.22,14.65,7.83,12.62,11.89,5.42,10.4,12.3,63.47,94.38,79.39,54.18,58.21,61.63,46.26
2022-11-23,태양광,0.0,0.08,0.03,0.0,0.0,0.0,0.0,1.95,21.22,69.5,111.65,157.81,174.57,174.02,134.31,88.05,33.99,5.78,4.49,5.07,2.2,0.5,0.0,0.0
2022-11-23,풍력,34.61,38.45,65.05,91.51,91.69,124.87,150.45,158.89,140.75,147.85,158.95,149.82,100.36,65.46,96.1,123.76,113.99,114.02,119.98,108.52,107.5,139.11,126.42,88.43
2022-11-24,태양광,0.0,0.18,0.18,0.13,0.02,0.0,0.0,7.26,63.77,122.3,173.37,222.63,219.18,207.75,193.78,123.78,38.46,5.81,5.36,7.02,6.43,3.31,0.32,0.0
2022-11-24,풍력,92.52,122.27,168.56,167.59,154.5,136.23,136.13,137.77,111.96,72.04,56.28,9.79,5.41,5.62,8.31,22.13,29.62,13.19,27.12,29.26,18.67,8.9,5.44,2.83
2022-11-25,태양광,0.0,0.18,0.18,0.14,0.1,0.05,0.16,4.66,52.95,115.21,167.3,228.36,220.95,165.89,132.36,89.95,33.62,5.93,5.21,6.86,5.6,2.63,0.66,0.14
2022-11-25,풍력,1.46,1.35,2.42,5.32,1.59,0.95,3.56,,27.98,16.09,19.37,28.34,20.12,21.09,24.37,15.31,8.04,5.37,11.64,8.92,6.56,3.61,1.64,7.46
2022-11-26,태양광,0.0,0.18,0.16,0.12,0.1,0.05,0.17,5.05,54.58,116.56,136.77,161.3,147.84,214.5,177.85,111.76,35.44,5.63,5.23,6.19,5.2,2.21,0.36,0.0
2022-11-26,풍력,12.95,18.46,23.09,29.26,55.22,48.24,54.97,45.05,33.57,52.4,69.0,75.15,104.2,21.7,39.3,70.51,67.09,108.66,114.84,92.71,73.14,58.39,36.23,46.11
2022-11-27,태양광,0.0,0.14,0.12,0.12,0.08,0.0,0.07,5.16,53.45,130.81,168.8,202.92,186.36,156.03,106.78,53.18,17.36,4.49,5.01,6.36,3.7,2.05,0.31,0.0
2022-11-27,풍력,41.76,53.53,46.76,38.22,25.36,28.89,12.24,3.68,2.21,0.53,0.62,5.65,11.38,13.26,12.38,10.94,8.82,13.47,26.4,32.34,36.56,42.22,34.49,45.57
2022-11-28,태양광,0.0,0.14,0.12,0.12,0.08,0.0,0.22,0.75,15.99,68.48,127.39,138.96,98.88,77.69,77.71,18.57,6.03,3.9,4.2,4.33,3.36,2.31,0.58,0.12
2022-11-28,풍력,61.87,92.73,44.99,45.32,39.08,81.24,149.0,168.26,126.97,107.87,90.27,97.94,110.78,146.39,172.86,173.07,172.81,148.36,172.9,171.47,172.16,137.59,57.22,39.87
2022-11-29,태양광,0.0,0.07,0.0,0.0,0.02,0.04,0.16,3.41,10.48,20.72,24.13,21.61,44.84,68.93,33.18,11.97,2.18,2.45,0.5,0.77,0.04,0.02,,0.0
2022-11-29,풍력,60.75,76.25,108.92,79.51,70.0,101.08,128.09,160.91,178.5,180.69,181.91,219.32,,234.77,238.04,235.2,238.93,236.28,254.73,252.01,243.67,235.28,230.75,222.51
2022-11-30,태양광,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.19,4.63,15.37,21.14,26.83,33.84,29.84,28.49,25.88,8.4,2.21,0.2,0.4,0.04,0.0,0.0,0.0
2022-11-30,풍력,211.31,217.85,214.32,202.16,202.65,216.81,203.08,200.72,203.69,209.47,195.74,192.78,205.55,203.31,218.91,217.61,214.24,212.82,229.45,204.7,200.7,206.29,192.05,192.32
2022-12-01,태양광,0.0,0.04,0.0,0.0,0.0,0.0,0.0,2.93,33.77,60.43,80.63,80.36,107.36,110.67,78.07,72.45,30.15,4.76,3.14,2.86,0.69,0.05,0.0,0.0
2022-12-01,풍력,172.41,173.68,176.65,154.5,104.92,98.78,66.75,47.62,28.45,33.29,22.82,23.99,43.47,50.77,53.56,30.73,27.78,39.53,55.42,35.74,28.8,24.37,19.4,19.55
2022-12-02,태양광,0.0,0.19,0.19,0.13,0.0,0.0,0.0,2.15,34.93,122.99,201.97,211.23,220.87,217.1,162.13,92.64,25.76,5.36,4.92,6.12,4.15,2.67,0.31,0.0
2022-12-02,풍력,16.4,10.42,10.03,12.35,33.07,27.69,18.5,39.54,49.22,47.86,33.92,23.93,20.23,21.55,26.64,20.75,13.91,13.41,18.51,14.63,7.08,1.21,2.06,2.77
2022-12-03,태양광,0.0,0.19,0.2,0.16,0.07,0.02,0.14,0.1,3.48,32.07,56.26,25.53,27.17,22.46,19.64,15.85,4.09,3.32,1.17,0.99,0.12,0.0,0.0,0.0
2022-12-03,풍력,2.18,1.25,0.64,0.33,2.17,11.75,25.6,26.77,30.57,19.51,5.85,5.81,8.41,17.97,11.6,10.05,11.44,10.53,14.03,13.01,16.87,31.51,62.18,103.8
2022-12-04,태양광,0.0,0.13,0.09,0.0,0.0,0.0,0.0,0.6,12.8,36.51,50.06,74.96,103.87,90.27,69.58,29.13,9.29,3.98,3.4,2.92,1.61,0.31,0.0,0.0
2022-12-04,풍력,123.86,124.62,158.88,198.71,195.15,212.08,204.8,207.18,190.76,168.3,148.69,138.07,130.82,135.93,149.29,146.46,160.5,178.57,173.64,136.02,127.3,113.36,138.48,158.07
2022-12-05,태양광,0.0,0.13,0.14,0.14,0.03,0.0,0.0,0.41,6.75,25.05,49.66,77.1,63.65,89.02,129.28,83.82,27.57,5.51,4.39,3.41,2.05,0.39,0.02,0.0
2022-12-05,풍력,149.09,162.51,174.93,178.69,184.96,215.37,201.69,192.78,193.76,204.98,203.82,205.37,207.99,229.47,229.15,229.67,202.56,204.83,227.81,227.1,215.7,194.99,162.44,161.78
2022-12-06,태양광,0.0,0.19,0.14,0.14,0.07,0.0,0.05,2.64,29.32,81.87,149.98,173.87,166.16,193.77,170.96,100.36,28.97,4.98,5.16,6.94,4.88,2.64,0.53,0.0
2022-12-06,풍력,147.19,141.8,141.14,121.16,118.93,138.97,94.31,91.39,60.16,85.65,110.65,116.32,115.32,111.13,82.93,152.49,152.91,133.61,126.95,87.0,58.37,33.84,29.87,24.28
2022-12-07,태양광,0.0,0.19,0.14,0.14,0.07,0.0,0.16,1.01,16.88,51.27,128.48,159.66,210.77,217.59,183.11,113.11,34.32,5.49,5.2,6.66,5.39,2.88,0.48,0.0
2022-12-07,풍력,31.3,30.2,31.5,24.87,23.05,39.74,35.17,61.53,67.86,56.8,67.37,88.85,101.99,98.65,109.64,107.83,116.05,102.02,117.03,89.81,66.32,42.14,44.12,37.76
2022-12-08,태양광,0.0,0.19,0.19,0.14,0.07,0.04,0.15,2.74,31.07,66.08,91.08,90.77,119.45,113.53,77.39,53.49,14.13,4.01,4.0,3.23,2.05,0.54,0.0,0.0
2022-12-08,풍력,20.8,25.67,38.88,40.67,31.32,51.07,61.56,76.71,82.78,59.77,37.73,15.47,8.68,5.13,4.98,4.38,6.19,9.41,25.76,18.16,6.68,1.47,1.95,2.18
2022-12-09,태양광,0.0,0.17,0.14,0.14,0.05,0.0,0.0,0.34,11.41,29.72,43.39,72.74,77.79,64.26,58.61,72.55,23.9,4.21,2.2,1.95,0.87,0.49,0.05,0.0
2022-12-09,풍력,0.5,0.15,0.09,1.18,2.63,,10.67,23.15,20.83,10.97,9.07,3.38,1.14,0.84,10.17,9.41,13.28,18.73,14.16,18.35,28.58,34.08,43.09,43.71
2022-12-10,태양광,0.0,0.15,0.14,0.11,0.0,0.0,0.0,1.64,22.85,53.83,68.95,108.99,140.71,117.04,57.47,22.8,4.58,3.94,4.45,3.64,2.45,0.38,0.0,0.0
2022-12-10,풍력,37.46,25.54,44.9,33.38,18.73,43.54,41.54,37.34,23.27,22.5,18.28,15.43,11.04,9.29,13.74,13.96,63.4,78.28,133.61,146.08,121.01,86.48,82.66,80.95
2022-12-11,태양광,0.0,0.13,0.14,0.14,0.05,0.0,0.0,0.64,19.03,59.93,124.89,158.48,148.12,125.68,111.9,87.27,31.46,5.11,3.84,3.31,2.54,0.9,0.05,0.0
2022-12-11,풍력,91.77,149.19,152.53,140.3,141.15,181.01,161.64,144.5,169.05,206.09,166.58,104.17,95.15,143.45,164.66,161.13,138.89,110.11,108.01,91.99,70.99,50.8,25.7,29.44
2022-12-12,태양광,0.0,0.16,0.14,0.1,0.0,0.0,0.0,0.84,23.98,36.7,26.35,25.25,47.58,80.19,114.15,53.29,16.27,4.2,2.0,1.61,0.08,0.0,0.0,0.0
2022-12-12,풍력,28.55,40.74,52.82,70.29,72.43,53.93,31.54,29.74,25.79,16.72,14.86,43.77,89.06,150.63,175.13,171.83,155.52,137.33,146.0,115.79,109.57,87.2,98.5,144.45
2022-12-13,태양광,0.0,0.13,0.01,0.0,0.0,0.0,0.0,2.12,34.14,93.35,130.54,131.77,151.6,186.94,118.99,64.96,20.82,4.03,4.54,3.71,2.69,1.73,0.02,0.0
2022-12-13,풍력,99.41,103.81,126.24,148.67,136.88,142.62,149.97,164.27,175.99,157.87,123.61,121.6,117.39,115.57,129.96,123.56,112.15,117.23,175.98,176.22,179.95,197.61,195.5,203.64
2022-12-14,태양광,0.0,0.19,0.16,0.14,0.05,0.0,0.14,0.62,12.21,47.49,74.54,90.95,118.28,89.07,71.11,37.4,10.93,3.67,3.53,2.68,0.76,0.01,0.0,0.0
2022-12-14,풍력,188.83,193.1,186.77,199.33,205.45,218.05,196.39,182.55,194.46,191.43,165.96,146.19,150.51,145.67,113.23,86.72,64.93,49.22,55.6,39.18,35.23,28.1,16.6,13.96
2022-12-15,태양광,0.0,0.16,0.14,0.05,0.01,0.0,0.0,0.66,20.73,100.64,170.86,191.03,183.06,143.61,139.38,91.99,33.28,5.37,4.67,6.78,4.54,2.42,0.69,0.03
2022-12-15,풍력,12.83,9.82,15.46,16.65,12.75,23.83,21.63,15.26,10.43,5.32,2.05,0.5,1.09,0.44,0.03,0.02,0.0,0.0,0.46,0.23,1.33,4.72,11.03,14.22
2022-12-16,태양광,0.0,0.19,0.2,0.15,0.07,0.04,0.0,0.73,17.11,49.73,61.61,33.37,46.46,57.42,40.29,27.9,10.73,2.29,0.61,1.31,0.14,0.02,0.0,0.0
